category,product_name,product_price,rating,discount,reviews,rating_val,date,month,year,sales ,revenue,product_description
Android mobile,realme P2 Pro 5G ,24999,1656,10, 98 ,3.3,31,9,2015,166,4149834,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme C61 ,7699,2198,14, 65 ,3,10,11,2015,196,1509004,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme C61 ,7699,2198,14, 65 ,5,29,9,2022,228,1755372,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,vivo T3x 5G ,12999,27275,25, 977 ,1.3,29,12,2011,131,1702869,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme P2 Pro 5G ,21999,2106,15, 96 ,1.2,10,4,2011,105,2309895,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI Note 13 Pro 5G ,25999,5078,21, 367 ,4.5,7,9,2014,261,6785739,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 Pro 5G ,22200,5078,32, 367 ,2.8,13,10,2012,186,4129200,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 Pro+ 5G ,24153,9528,28, 943 ,3.2,27,2,2012,217,5241201,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 7200 Ultra 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI 13 5G ,14999,1493,25, 50 ,4.3,21,12,2020,125,1874875,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh Lithium Polymer Battery4 Gen 2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Motorola Edge 50 Pro 5G with 125W Charger ,29999,27874,28," 1,588 ",4.3,3,10,2015,136,4079864,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Display50MP + 13MP + 10MP | 50MP Front Camera4500 mAh Battery7 Gen 3 Mobile Platform Processor1 Year on Handset and 6 Months on Accessories
Android mobile,Infinix Hot 50 5G ,10999,1852,26, 102 ,3,29,4,2015,240,2639760,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display48MP + Depth Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,SAMSUNG Galaxy S23 FE ,29999,38937,62," 1,969 ",2.8,2,9,2011,254,7619746,8 GB RAM | 128 GB ROM16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP | 10MP Front Camera4500 mAh BatterySamsung Exynos 2200 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
Android mobile,vivo T3 Pro 5G ,24999,16167,16, 940 ,3.2,24,10,2015,151,3774849,8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Full HD+ AMOLED Display50MP + 8MP | 16MP Front Camera5500 mAh BatterySnapdragon 7 Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,Google Pixel 9 ,79999,1006,0, 100 ,2,31,10,2013,222,17759778,12 GB RAM | 256 GB ROM16.0 cm (6.3 inch) Display50MP + 48MP | 10.5MP Front Camera4700 mAh BatteryGoogle Tensor G4 Processor1 Year Domestic Warranty
Android mobile,vivo T3x 5G ,14499,77492,23," 2,782 ",1.9,13,2,2025,106,1536894,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,Nothing Phone ,23999,1809,20, 99 ,4.2,30,11,2013,260,6239740,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 50MP | 50MP Front Camera5000 mAh BatteryDimensity 7350 Pro 5G Processor1 Year Manufacturing Warranty
Android mobile,realme 13 Pro+ 5G ,34999,2663,14, 223 ,2.5,13,6,2019,150,5249850,12 GB RAM | 512 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,Infinix Hot 50 5G ,9999,793,23, 31 ,2.9,23,2,2011,252,2519748,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display48MP + Depth Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,Infinix Hot 50 5G ,9999,793,23, 31 ,3.3,27,10,2025,105,1049895,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.02 cm (6.7 inch) HD+ Display48MP + Depth Sensor | 8MP Front Camera5000 mAh Lithium-ion Polymer BatteryDimensity 6300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,Infinix HOT 40i ,8999,17690,18," 1,020 ",2.9,8,3,2016,130,1169870,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB16.76 cm (6.6 inch) HD+ Display50MP + AI Lens | 32MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,SAMSUNG Galaxy S23 5G ,44999,45040,53," 2,674 ",1.7,24,2,2016,214,9629786,8 GB RAM | 256 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,realme 13 Pro+ 5G ,30999,4142,16, 364 ,1.6,27,1,2025,289,8958711,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme 13 Pro+ 5G ,32999,2663,15, 223 ,3.9,4,5,2015,291,9602709,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI 13C ,8499,18014,39, 717 ,4.1,27,2,2023,183,1555317,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI 13 5G ,14294,1493,28, 50 ,3.4,6,7,2011,195,2787330,8 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Full HD+ Display108MP Rear Camera5030 mAh BatteryQualcomm SM4450 Snapdragon 4 Gen 2 AE (4 nm) Processor1 year manufacture warranty
Android mobile,Motorola Edge 50 Fusion ,23999,61099,14," 4,044 ",2.3,27,1,2013,237,5687763,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,REDMI 13C ,7199,55042,40," 2,292 ",1.7,13,6,2014,185,1331815,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme P2 Pro 5G ,21999,2106,15, 96 ,4.2,5,8,2014,133,2925867,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 32MP Front Camera5200 mAh Battery7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,POCO M6 Plus 5G ,11499,9404,28, 480 ,1.3,14,11,2010,195,2242305,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,POCO X6 5G ,16999,21545,32," 2,100 ",3,19,7,2013,194,3297806,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,POCO X6 Neo 5G ,12999,17308,35," 1,238 ",2.2,17,5,2017,158,2053842,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 5G ,17107,8618,25, 503 ,1.9,31,7,2015,154,2634478,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,REDMI Note 13 5G ,17169,3994,31, 226 ,3.7,7,3,2013,225,3863025,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,REDMI Note 13 Pro 5G ,25999,5078,21, 367 ,2.6,5,1,2021,263,6837737,12 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme 12 Pro+ 5G ,26999,7897,28, 787 ,3.6,28,10,2023,118,3185882,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 64MP | 32MP Front Camera5000 mAh BatterySnapdragon 7s Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI 13c 5G ,10608,14563,33, 594 ,2.9,24,10,2022,193,2047344,6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
Android mobile,Motorola g04s ,6999,21572,30," 1,165 ",1.4,23,7,2020,160,1119840,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryT606 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,vivo T3x 5G ,15999,17213,21, 872 ,1.7,30,11,2017,184,2943816,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,SAMSUNG Galaxy M35 5G ,15260,849,37, 33 ,3.4,15,6,2020,185,2823100,6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR
Android mobile,REDMI Note 13 5G ,16990,18118,19," 1,056 ",4.9,10,10,2021,131,2225690,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,POCO M6 Plus 5G ,11499,9404,28, 480 ,1.8,2,3,2020,108,1241892,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.25 cm (6.79 inch) Full HD+ Display108MP + 2MP | 13MP Front Camera5030 mAh BatterySnapdragon 4 Gen2 AE Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Infinix Note 40 Pro 5G ,17999,19231,35," 1,211 ",5,12,12,2024,268,4823732,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display108MP (OIS) + 2MP + 2MP | 32MP Front Camera5000 mAh BatteryMediatek Dimensity 7020 Processor1 Year Warranty on Handset and 6 Months Warranty on Inbox Accessories
Android mobile,Motorola Edge 50 Fusion ,23999,61099,14," 4,044 ",2.7,8,5,2018,152,3647848,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Processor1 Year on Handset and 6 Months on Accessories
Android mobile,vivo T3 Ultra ,33999,3830,10, 237 ,4.3,10,12,2018,108,3671892,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,Motorola Edge 50 Neo ,23999,4735,20, 346 ,4.9,16,12,2011,153,3671847,8 GB RAM | 256 GB ROM16.26 cm (6.4 inch) Super HD Display50MP + 13MP + 10MP | 32MP Front Camera4310 mAh BatteryDimensity 7300 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,SAMSUNG Galaxy S23 5G ,39999,45040,55," 2,674 ",3.6,2,5,2014,110,4399890,8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display50MP + 10MP + 12MP | 12MP Front Camera3900 mAh Lithium Ion BatteryQualcomm Snapdragon 8 Gen 2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,vivo T3 Ultra ,33999,3830,10, 237 ,2,12,8,2012,298,10131702,8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,REDMI 13c 5G ,9447,25822,32, 959 ,2.5,11,10,2022,114,1076958,4 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display50MP Rear Camera5000 mAh Battery1 Year
Android mobile,vivo T3x 5G ,15999,17213,21, 872 ,4.1,24,10,2011,277,4431723,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera6000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,realme C63 ,8999,4164,18, 179 ,1.2,20,5,2011,199,1790801,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI Note 13 5G ,17128,8618,25, 503 ,1,17,7,2017,175,2997400,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,realme C63 5G Charger in the Box ,11999,6025,14, 138 ,1.9,30,12,2015,247,2963753,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (6.67 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,POCO X6 Neo 5G ,12999,17308,35," 1,238 ",2.4,5,8,2012,276,3587724,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Display108MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity 6080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme 13 Pro+ 5G ,32999,2663,15, 223 ,3.3,28,12,2017,172,5675828,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,MOTOROLA Edge 50 ,26999,11161,18, 690 ,4.1,22,10,2011,198,5345802,8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Display50MP + 13MP + 10MP | 32MP Front Camera5000 mAh BatterySnapdragon 7 Gen 1 Accelerated Edition Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,realme C63 ,8499,4164,15, 179 ,3.5,25,11,2019,194,1648806,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.13 cm (6.745 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryT612 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI 13C 5G ,11499,14563,28, 594 ,3.3,28,4,2020,147,1690353,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Dimensity 6100+ Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,REDMI Note 13 5G ,14760,18118,29," 1,056 ",4.4,6,10,2020,195,2878200,6 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display108MP Rear Camera5000 mAh Battery1 Year Brand Warranty
Android mobile,Motorola g45 5G ,11999,32256,20," 1,181 ",1.7,14,6,2013,196,2351804,8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
Android mobile,REDMI 13C ,7199,55042,40," 2,292 ",3.8,14,9,2022,161,1159039,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.12 cm (6.74 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,realme 13 Pro+ 5G ,30999,4142,16, 364 ,1.4,6,3,2015,190,5889810,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,Nothing Phone ,26999,9974,10, 825 ,3.4,6,12,2012,194,5237806,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP (OIS) + 50MP | 32MP Front Camera5000 mAh BatteryDimensity 7200 Pro Processor1 Year Manufacturing Warranty
Android mobile,realme 13 Pro+ 5G ,30999,4142,16, 364 ,4.8,11,8,2019,123,3812877,8 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 50MP | 32MP Front Camera5200 mAh BatterySnapdragon 7s Gen2 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,REDMI Note 13 Pro 5G ,22999,22203,20," 1,791 ",3.7,15,2,2010,181,4162819,8 GB RAM | 128 GB ROM16.94 cm (6.67 inch) Display200MP (OIS) + 8MP + 2MP | 16MP Front Camera5100 mAh Battery7s Gen 2 Mobile Platform 5G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,POCO X6 Pro 5G ,23999,12546,27," 1,420 ",3.2,10,5,2014,153,3671847,12 GB RAM | 512 GB ROM16.94 cm (6.67 inch) Display64MP + 8MP + 2MP | 16MP Front Camera5000 mAh BatteryDimensity D8300 Ultra Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
Android mobile,Google Pixel 7a ,31999,22074,27," 2,213 ",1.2,26,6,2022,236,7551764,8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Domestic Warranty
Android mobile,realme 12 Pro 5G ,22999,28142,23," 2,515 ",3.3,1,6,2023,235,5404765,8 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP + 32MP | 16MP Front Camera5000 mAh BatterySnapdragon 6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,Google Pixel 7a ,31999,22074,27," 2,213 ",1.3,23,5,2015,132,4223868,8 GB RAM | 128 GB ROM15.49 cm (6.1 inch) Full HD+ Display64MP (OIS) + 13MP | 13MP Front Camera4300 mAh BatteryTensor G2 Processor1 Year Domestic Warranty
Android mobile,realme P1 Pro 5G ,20999,2723,22, 125 ,3.9,9,9,2019,285,5984715,12 GB RAM | 256 GB ROM17.02 cm (6.7 inch) Full HD+ Display50MP + 8MP | 16MP Front Camera5000 mAh Battery6 Gen 1 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Android mobile,SAMSUNG Galaxy A54 5G ,23695,3769,43, 326 ,3.7,5,2,2021,214,5070730,"8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.26 cm (6.4 inch) Full HD+ Display50MP + 12MP + 5MP | 32MP Front Camera5000 mAh BatteryExynos 1380, Octa Core Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories"
Android mobile,SAMSUNG Galaxy A14 5G ,10999,28400,47," 1,060 ",1.2,15,3,2010,187,2056813,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 2MP + 2MP | 13MP Front Camera5000 mAh Lithium Ion BatteryExynos 1330 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
Android mobile,vivo T3 Ultra ,31999,3830,11, 237 ,1.1,11,3,2012,283,9055717,8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Display50MP + 8MP | 50MP Front Camera5500 mAh BatteryDimensity 9200+ Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories
